,name,date,do,pred,error,stock,day_gap,money,evolution,opti_real,opti_pred
651,grifols,2024-01-17,"8,99","8,83","-0,1600000000000001",11,"0,1699999999999999","1,8699999999999992","47,74",nan,nan
652,grifols,2024-01-18,"9,5","9,0","-0,5",10,"0,5099999999999998","5,099999999999998","52,84",nan,nan
653,grifols,2024-01-19,"9,4","9,51","0,1099999999999994",10,"-0,0999999999999996","-0,9999999999999964","51,84",nan,nan
654,grifols,2024-01-22,"9,56","9,41","-0,1500000000000003",10,"0,1600000000000001","1,6000000000000014","53,44",nan,nan
655,grifols,2024-01-23,"9,97","9,57","-0,4000000000000003",10,"0,4100000000000001","4,100000000000001","57,54",nan,nan
656,grifols,2024-01-24,"10,45","9,98","-0,4699999999999988",9,"0,4799999999999986","4,319999999999988","61,86",nan,nan
657,grifols,2024-01-25,"10,14","10,46","0,3200000000000003",9,"-0,3099999999999987","-2,7899999999999885","59,07",nan,nan
658,grifols,2024-01-26,"10,06","10,15","0,0899999999999998",9,"-0,08","-0,7200000000000006","58,35",nan,nan
659,grifols,2024-01-29,"10,26","10,07","-0,1899999999999995",9,"0,1999999999999993","1,7999999999999936","60,15",nan,nan
660,grifols,2024-01-30,"10,38","10,27","-0,1100000000000012",9,"0,120000000000001","1,080000000000009","61,23",nan,nan
661,grifols,2024-01-31,"10,55","10,39","-0,1600000000000001",9,"0,1699999999999999","1,5299999999999994","62,76",nan,nan
662,grifols,2024-02-01,"10,26","10,56","0,3000000000000007",9,"-0,2900000000000009","-2,6100000000000083","60,15",nan,nan
663,grifols,2024-02-02,"10,12","10,27","0,1500000000000003",9,"-0,1400000000000005","-1,2600000000000051","58,89",nan,nan
664,grifols,2024-02-05,"10,24","10,13","-0,1099999999999994",9,"0,120000000000001","1,080000000000009","59,97",nan,nan
665,grifols,2024-02-06,"10,69","10,25","-0,4399999999999995",9,"0,4499999999999993","4,049999999999994","64,02000000000001",nan,nan
666,grifols,2024-02-07,"10,42","10,7","0,2799999999999993",9,"-0,2699999999999996","-2,429999999999996","61,59",nan,nan
667,grifols,2024-02-08,"10,62","10,43","-0,1899999999999995",9,"0,1999999999999993","1,7999999999999936","63,39",nan,nan
668,grifols,2024-02-09,"10,52","10,63","0,1100000000000012",9,"-0,0999999999999996","-0,8999999999999968","62,49",nan,nan
669,grifols,2024-02-12,"10,6","10,53","-0,0700000000000002",9,"0,08","0,7200000000000006","63,21",nan,nan
670,grifols,2024-02-13,"10,97","10,61","-0,3600000000000012",9,"0,370000000000001","3,330000000000009","66,53999999999999",nan,nan
671,grifols,2024-02-14,"10,93","10,98","0,0500000000000007",9,"-0,0400000000000009","-0,3600000000000083","66,18",nan,nan
672,grifols,2024-02-15,"10,8","10,94","0,1399999999999988",9,"-0,129999999999999","-1,169999999999991","65,00999999999999",nan,nan
673,grifols,2024-02-16,"11,02","10,81","-0,209999999999999",9,"0,2199999999999988","1,9799999999999895","66,99000000000001",nan,nan
674,grifols,2024-02-19,"11,5","11,03","-0,4700000000000006",8,"0,4800000000000004","3,8400000000000034","70,83",nan,nan
675,grifols,2024-02-20,"11,77","11,51","-0,2599999999999998",8,"0,2699999999999996","2,1599999999999966","72,99",nan,nan
676,grifols,2024-02-21,"11,79","11,77","-0,0199999999999995",8,"0,0199999999999995","0,1599999999999966","73,15",nan,nan
677,grifols,2024-02-22,"11,66","11,79","0,129999999999999",8,"-0,129999999999999","-1,039999999999992","72,11",nan,nan
678,grifols,2024-02-23,"7,58","11,66","4,08",13,"-4,08","-53,04","19,069999999999997",nan,nan
679,grifols,2024-02-26,"8,98","7,59","-1,3900000000000006",11,"1,4000000000000004","15,400000000000004","34,47","115,4","115,4"
680,iag,2024-01-02,"14,17","14,01","-0,1600000000000001",7,nan,nan,nan,nan,nan
681,iag,2024-01-03,"14,07","14,17","0,0999999999999996",7,"-0,0999999999999996","-0,6999999999999975","99,3",nan,"99,3"
682,iag,2024-01-04,"14,26","14,07","-0,1899999999999995",7,"0,1899999999999995","1,3299999999999963","100,63",nan,"100,63"
683,iag,2024-01-05,"14,88","14,26","-0,620000000000001",6,"0,620000000000001","3,720000000000006","104,35",nan,"104,35"
684,iag,2024-01-08,"15,21","14,88","-0,33",6,"0,33","1,9800000000000004","106,33",nan,"106,33"
685,iag,2024-01-09,"15,31","15,21","-0,0999999999999996",6,"0,0999999999999996","0,5999999999999979","106,93",nan,"106,93"
686,iag,2024-01-10,"15,24","15,31","0,0700000000000002",6,"-0,0700000000000002","-0,4200000000000017","106,51",nan,"106,51"
687,iag,2024-01-11,"15,65","15,24","-0,4100000000000001",6,"0,4100000000000001","2,460000000000001","108,97",nan,"108,97"
688,iag,2024-01-12,"15,8","15,65","-0,1500000000000003",6,"0,1500000000000003","0,9000000000000021","109,87",nan,"109,87"
689,iag,2024-01-15,"15,67","15,81","0,1400000000000005",6,"-0,1300000000000007","-0,7800000000000047","109,09",nan,"109,09"
690,iag,2024-01-16,"15,91","15,67","-0,2400000000000002",6,"0,2400000000000002","1,4400000000000013","110,53",nan,"110,53"
691,iag,2024-01-17,"15,77","15,92","0,1500000000000003",6,"-0,1400000000000005","-0,8400000000000034","109,69",nan,"109,69"
692,iag,2024-01-18,"16,01","15,78","-0,2300000000000022",6,"0,240000000000002","1,440000000000012","111,13",nan,"111,13"
693,iag,2024-01-19,"16,12","16,02","-0,1000000000000014",6,"0,1099999999999994","0,6599999999999966","111,79",nan,"111,79"
694,iag,2024-01-22,"16,2","16,13","-0,0700000000000002",6,"0,0799999999999983","0,4799999999999897","112,27",nan,"112,27"
695,iag,2024-01-23,"16,22","16,21","-0,009999999999998",6,"0,0199999999999995","0,1199999999999974","112,39",nan,"112,39"
696,iag,2024-01-24,"16,35","16,23","-0,120000000000001",6,"0,1300000000000025","0,7800000000000153","113,17",nan,"113,17"
697,iag,2024-01-25,"16,47","16,36","-0,1099999999999994",6,"0,1199999999999974","0,7199999999999847","113,89",nan,"113,89"
698,iag,2024-01-26,"16,33","16,48","0,1500000000000021",6,"-0,1400000000000005","-0,8400000000000034","113,05",nan,"113,05"
699,iag,2024-01-29,"16,0","16,34","0,3399999999999998",6,"-0,3299999999999983","-1,9799999999999895","111,07",nan,"111,07"
700,iag,2024-01-30,"16,02","16,01","-0,009999999999998",6,"0,0199999999999995","0,1199999999999974","111,19",nan,"111,19"
701,iag,2024-01-31,"16,06","16,03","-0,0299999999999975",6,"0,0399999999999991","0,2399999999999948","111,43",nan,"111,43"
702,iag,2024-02-01,"16,09","16,07","-0,0199999999999995",6,"0,0300000000000011","0,1800000000000068","111,61",nan,"111,61"
703,iag,2024-02-02,"15,95","16,1","0,1500000000000021",6,"-0,1400000000000005","-0,8400000000000034","110,77",nan,"110,77"
704,iag,2024-02-05,"16,1","15,96","-0,1400000000000005",6,"0,1500000000000021","0,9000000000000128","111,67",nan,"111,67"
705,iag,2024-02-06,"16,22","16,11","-0,1099999999999994",6,"0,1199999999999974","0,7199999999999847","112,39",nan,"112,39"
706,iag,2024-02-07,"15,94","16,23","0,2900000000000009",6,"-0,2799999999999993","-1,6799999999999962","110,71",nan,"110,71"
707,iag,2024-02-08,"15,96","15,95","-0,0100000000000015",6,"0,0200000000000013","0,1200000000000081","110,83",nan,"110,83"
708,iag,2024-02-09,"15,85","15,97","0,120000000000001",6,"-0,1100000000000012","-0,6600000000000072","110,17",nan,"110,17"
709,iag,2024-02-12,"15,95","15,85","-0,0999999999999996",6,"0,0999999999999996","0,5999999999999979","110,77",nan,"110,77"
710,iag,2024-02-13,"15,89","15,96","0,0700000000000002",6,"-0,0599999999999987","-0,3599999999999923","110,41",nan,"110,41"
711,iag,2024-02-14,"15,83","15,89","0,0600000000000005",6,"-0,0600000000000005","-0,360000000000003","110,05",nan,"110,05"
712,iag,2024-02-15,"15,75","15,83","0,08",6,"-0,08","-0,4800000000000004","109,57",nan,"109,57"
713,iag,2024-02-16,"15,89","15,75","-0,1400000000000005",6,"0,1400000000000005","0,8400000000000034","110,41",nan,"110,41"
714,iag,2024-02-19,"15,93","15,89","-0,0399999999999991",6,"0,0399999999999991","0,2399999999999948","110,65",nan,"110,65"
715,iag,2024-02-20,"16,07","15,94","-0,1300000000000007",6,"0,1400000000000005","0,8400000000000034","111,49",nan,"111,49"
716,iag,2024-02-21,"16,03","16,08","0,0499999999999971",6,"-0,0399999999999991","-0,2399999999999948","111,25",nan,"111,25"
717,iag,2024-02-22,"17,08","16,04","-1,0399999999999991",5,"1,0499999999999972","5,249999999999986","116,5","105,25","116,5"
718,iag,2024-02-23,"17,67","17,1","-0,5700000000000003",5,"0,5900000000000034","2,950000000000017","119,45","108,2","119,45"
719,iag,2024-02-26,"17,69","17,69","0,0",5,"0,0199999999999995","0,0999999999999978","119,55","108,3","119,55"
720,iberdrola,2024-01-02,"12,0","12,01","0,0099999999999997",8,nan,nan,nan,nan,nan
721,iberdrola,2024-01-03,"11,64","11,97","0,33",8,"-0,3599999999999994","-2,8799999999999955","97,12",nan,nan
722,iberdrola,2024-01-04,"11,6","11,62","0,0199999999999995",8,"-0,0400000000000009","-0,3200000000000074","96,8",nan,nan
723,iberdrola,2024-01-05,"11,52","11,58","0,0600000000000005",8,"-0,08","-0,6400000000000006","96,16",nan,nan
724,iberdrola,2024-01-08,"11,68","11,5","-0,1799999999999997",8,"0,1600000000000001","1,2800000000000011","97,44","101,28",nan
725,iberdrola,2024-01-09,"11,66","11,66","0,0",8,"-0,0199999999999995","-0,1599999999999966","97,28","101,12",nan
726,iberdrola,2024-01-10,"11,55","11,64","0,0899999999999998",8,"-0,1099999999999994","-0,8799999999999955","96,4","100,24",nan
727,iberdrola,2024-01-11,"11,45","11,53","0,08",8,"-0,1000000000000014","-0,8000000000000114","95,6","99,44",nan
728,iberdrola,2024-01-12,"11,26","11,43","0,1699999999999999",8,"-0,1899999999999995","-1,519999999999996","94,08","97,92",nan
729,iberdrola,2024-01-15,"11,22","11,25","0,0299999999999993",8,"-0,0399999999999991","-0,3199999999999932","93,76","97,6",nan
730,iberdrola,2024-01-16,"11,26","11,21","-0,0499999999999989",8,"0,0399999999999991","0,3199999999999932","94,08","97,92",nan
731,iberdrola,2024-01-17,"11,05","11,25","0,1999999999999993",9,"-0,209999999999999","-1,889999999999992","92,19","96,03",nan
732,iberdrola,2024-01-18,"11,12","11,04","-0,08",8,"0,0699999999999985","0,5599999999999881","92,75","96,59",nan
733,iberdrola,2024-01-19,"11,07","11,11","0,0399999999999991",9,"-0,0499999999999989","-0,4499999999999904","92,3","96,14",nan
734,iberdrola,2024-01-22,"10,97","11,06","0,0899999999999998",9,"-0,0999999999999996","-0,8999999999999968","91,4","95,24",nan
735,iberdrola,2024-01-23,"11,02","10,96","-0,0599999999999987",9,"0,0499999999999989","0,4499999999999904","91,85","95,69",nan
736,iberdrola,2024-01-24,"11,1","11,01","-0,0899999999999998",9,"0,08","0,7200000000000006","92,57","96,41",nan
737,iberdrola,2024-01-25,"11,18","11,09","-0,0899999999999998",8,"0,08","0,6400000000000006","93,21","97,05",nan
738,iberdrola,2024-01-26,"11,12","11,17","0,0500000000000007",8,"-0,0600000000000005","-0,480000000000004","92,73","96,57",nan
739,iberdrola,2024-01-29,"11,05","11,11","0,0599999999999987",9,"-0,0699999999999985","-0,6299999999999866","92,1","95,94",nan
740,iberdrola,2024-01-30,"11,02","11,04","0,0199999999999995",9,"-0,0300000000000011","-0,2700000000000102","91,83","95,67",nan
741,iberdrola,2024-01-31,"10,8","11,01","0,209999999999999",9,"-0,2199999999999988","-1,9799999999999895","89,85","93,69",nan
742,iberdrola,2024-02-01,"10,67","10,8","0,1300000000000007",9,"-0,1300000000000007","-1,170000000000007","88,68","92,52",nan
743,iberdrola,2024-02-02,"10,62","10,67","0,0500000000000007",9,"-0,0500000000000007","-0,4500000000000064","88,23","92,07",nan
744,iberdrola,2024-02-05,"10,69","10,62","-0,0700000000000002",9,"0,0700000000000002","0,6300000000000026","88,86","92,7",nan
745,iberdrola,2024-02-06,"10,78","10,69","-0,0899999999999998",9,"0,0899999999999998","0,8099999999999987","89,67","93,51",nan
746,iberdrola,2024-02-07,"10,76","10,78","0,0199999999999995",9,"-0,0199999999999995","-0,1799999999999961","89,49","93,33",nan
747,iberdrola,2024-02-08,"10,78","10,76","-0,0199999999999995",9,"0,0199999999999995","0,1799999999999961","89,67","93,51",nan
748,iberdrola,2024-02-09,"10,86","10,78","-0,08",9,"0,08","0,7200000000000006","90,39","94,23",nan
749,iberdrola,2024-02-12,"10,78","10,85","0,0700000000000002",9,"-0,08","-0,7200000000000006","89,67","93,51",nan
750,iberdrola,2024-02-13,"10,8","10,78","-0,0200000000000013",9,"0,0200000000000013","0,1800000000000121","89,85","93,69",nan
751,iberdrola,2024-02-14,"10,9","10,8","-0,0999999999999996",9,"0,0999999999999996","0,8999999999999968","90,75","94,59",nan
752,iberdrola,2024-02-15,"10,94","10,89","-0,0499999999999989",9,"0,0399999999999991","0,3599999999999923","91,11","94,95",nan
753,iberdrola,2024-02-16,"10,75","10,93","0,1799999999999997",9,"-0,1899999999999995","-1,7099999999999955","89,4","93,24",nan
754,iberdrola,2024-02-19,"10,63","10,75","0,1199999999999992",9,"-0,1199999999999992","-1,079999999999993","88,32","92,16",nan
755,iberdrola,2024-02-20,"10,52","10,63","0,1100000000000012",9,"-0,1100000000000012","-0,9900000000000108","87,33","91,17",nan
756,iberdrola,2024-02-21,"10,54","10,52","-0,0199999999999995",9,"0,0199999999999995","0,1799999999999961","87,51","91,35",nan
757,iberdrola,2024-02-22,"10,48","10,54","0,0599999999999987",9,"-0,0599999999999987","-0,5399999999999885","86,97","90,81",nan
758,iberdrola,2024-02-23,"10,62","10,48","-0,1399999999999988",9,"0,1399999999999988","1,2599999999999891","88,23","92,07","101,26"
759,iberdrola,2024-02-26,"10,5","10,62","0,1199999999999992",9,"-0,1199999999999992","-1,079999999999993","87,15","90,99","100,18"
760,inditex,2024-01-02,"38,07","37,61","-0,4600000000000008",2,nan,nan,nan,nan,nan
761,inditex,2024-01-03,"37,81","38,07","0,259999999999998",2,"-0,259999999999998","-0,519999999999996","99,48",nan,"99,48"
762,inditex,2024-01-04,"38,26","37,81","-0,4499999999999957",2,"0,4499999999999957","0,8999999999999915","100,38",nan,"100,38"
763,inditex,2024-01-05,"38,19","38,26","0,0700000000000002",2,"-0,0700000000000002","-0,1400000000000005","100,24",nan,"100,24"
764,inditex,2024-01-08,"39,04","38,19","-0,8500000000000014",2,"0,8500000000000014","1,7000000000000028","101,94",nan,"101,94"
765,inditex,2024-01-09,"38,89","39,04","0,1499999999999985",2,"-0,1499999999999985","-0,2999999999999971","101,64",nan,"101,64"
766,inditex,2024-01-10,"38,76","38,89","0,1300000000000025",2,"-0,1300000000000025","-0,2600000000000051","101,38",nan,"101,38"
767,inditex,2024-01-11,"38,42","38,76","0,3399999999999963",2,"-0,3399999999999963","-0,6799999999999926","100,7",nan,"100,7"
768,inditex,2024-01-12,"38,63","38,42","-0,2100000000000008",2,"0,2100000000000008","0,4200000000000017","101,12",nan,"101,12"
769,inditex,2024-01-15,"38,87","38,63","-0,2399999999999948",2,"0,2399999999999948","0,4799999999999897","101,6",nan,"101,6"
770,inditex,2024-01-16,"39,12","38,87","-0,25",2,"0,25","0,5","102,1",nan,"102,1"
771,inditex,2024-01-17,"38,34","39,12","0,779999999999994",2,"-0,779999999999994","-1,559999999999988","100,54",nan,"100,54"
772,inditex,2024-01-18,"39,01","38,34","-0,6699999999999946",2,"0,6699999999999946","1,3399999999999892","101,88",nan,"101,88"
773,inditex,2024-01-19,"39,14","39,01","-0,1300000000000025",2,"0,1300000000000025","0,2600000000000051","102,14",nan,"102,14"
774,inditex,2024-01-22,"38,87","39,14","0,2700000000000031",2,"-0,2700000000000031","-0,5400000000000063","101,6",nan,"101,6"
775,inditex,2024-01-23,"38,92","38,87","-0,0500000000000042",2,"0,0500000000000042","0,1000000000000085","101,7",nan,"101,7"
776,inditex,2024-01-24,"40,0","38,92","-1,0799999999999983",2,"1,0799999999999983","2,1599999999999966","103,86","102,16","103,86"
777,inditex,2024-01-25,"39,71","40,01","0,2999999999999971",2,"-0,2899999999999991","-0,5799999999999983","103,28","101,58","103,28"
778,inditex,2024-01-26,"39,55","39,71","0,1600000000000037",2,"-0,1600000000000037","-0,3200000000000074","102,96","101,26","102,96"
779,inditex,2024-01-29,"39,63","39,55","-0,0800000000000054",2,"0,0800000000000054","0,1600000000000108","103,12","101,42","103,12"
780,inditex,2024-01-30,"38,81","39,63","0,8200000000000003",2,"-0,8200000000000003","-1,6400000000000006","101,48","99,78","101,48"
781,inditex,2024-01-31,"39,07","38,81","-0,259999999999998",2,"0,259999999999998","0,519999999999996","102,0","100,3","102,0"
782,inditex,2024-02-01,"38,5","39,07","0,5700000000000003",2,"-0,5700000000000003","-1,1400000000000006","100,86","99,16","100,86"
783,inditex,2024-02-02,"38,88","38,5","-0,3800000000000025",2,"0,3800000000000025","0,7600000000000051","101,62","99,92","101,62"
784,inditex,2024-02-05,"39,06","38,88","-0,1799999999999997",2,"0,1799999999999997","0,3599999999999994","101,98","100,28","101,98"
785,inditex,2024-02-06,"39,42","39,06","-0,3599999999999994",2,"0,3599999999999994","0,7199999999999989","102,7","101,0","102,7"
786,inditex,2024-02-07,"39,11","39,42","0,3100000000000023",2,"-0,3100000000000023","-0,6200000000000045","102,08","100,38","102,08"
787,inditex,2024-02-08,"39,21","39,11","-0,1000000000000014",2,"0,1000000000000014","0,2000000000000028","102,28","100,58","102,28"
788,inditex,2024-02-09,"39,39","39,21","-0,1799999999999997",2,"0,1799999999999997","0,3599999999999994","102,64","100,94","102,64"
789,inditex,2024-02-12,"39,6","39,39","-0,2100000000000008",2,"0,2100000000000008","0,4200000000000017","103,06","101,36","103,06"
790,inditex,2024-02-13,"39,67","39,6","-0,0700000000000002",2,"0,0700000000000002","0,1400000000000005","103,2","101,5","103,2"
791,inditex,2024-02-14,"40,1","39,67","-0,4299999999999997",2,"0,4299999999999997","0,8599999999999994","104,06","102,36","104,06"
792,inditex,2024-02-15,"40,81","40,11","-0,7000000000000028",2,"0,7100000000000009","1,4200000000000017","105,48","103,78","105,48"
793,inditex,2024-02-16,"41,04","40,82","-0,2199999999999988",2,"0,2299999999999968","0,4599999999999937","105,94","104,24","105,94"
794,inditex,2024-02-19,"41,01","41,05","0,0399999999999991",2,"-0,0300000000000011","-0,0600000000000022","105,88","104,18","105,88"
795,inditex,2024-02-20,"41,6","41,02","-0,5799999999999983",2,"0,5900000000000034","1,1800000000000068","107,06","105,36","107,06"
796,inditex,2024-02-21,"41,04","41,62","0,5799999999999983",2,"-0,5600000000000023","-1,1200000000000043","105,94","104,24","105,94"
797,inditex,2024-02-22,"41,01","41,05","0,0399999999999991",2,"-0,0300000000000011","-0,0600000000000022","105,88","104,18","105,88"
798,inditex,2024-02-23,"41,01","41,02","0,0100000000000051",2,"0,0","0,0","105,88","104,18","105,88"
799,inditex,2024-02-26,"41,1","41,02","-0,0799999999999983",2,"0,0900000000000034","0,1800000000000068","106,06","104,36","106,06"
800,indra,2024-01-02,"14,17","14,01","-0,1600000000000001",7,nan,nan,nan,nan,nan
801,indra,2024-01-03,"14,07","14,17","0,0999999999999996",7,"-0,0999999999999996","-0,6999999999999975","99,3",nan,"99,3"
802,indra,2024-01-04,"14,26","14,07","-0,1899999999999995",7,"0,1899999999999995","1,3299999999999963","100,63",nan,"100,63"
803,indra,2024-01-05,"14,88","14,26","-0,620000000000001",6,"0,620000000000001","3,720000000000006","104,35",nan,"104,35"
804,indra,2024-01-08,"15,21","14,88","-0,33",6,"0,33","1,9800000000000004","106,33",nan,"106,33"
805,indra,2024-01-09,"15,31","15,21","-0,0999999999999996",6,"0,0999999999999996","0,5999999999999979","106,93",nan,"106,93"
806,indra,2024-01-10,"15,24","15,31","0,0700000000000002",6,"-0,0700000000000002","-0,4200000000000017","106,51",nan,"106,51"
807,indra,2024-01-11,"15,65","15,24","-0,4100000000000001",6,"0,4100000000000001","2,460000000000001","108,97",nan,"108,97"
808,indra,2024-01-12,"15,8","15,65","-0,1500000000000003",6,"0,1500000000000003","0,9000000000000021","109,87",nan,"109,87"
809,indra,2024-01-15,"15,67","15,81","0,1400000000000005",6,"-0,1300000000000007","-0,7800000000000047","109,09",nan,"109,09"
810,indra,2024-01-16,"15,91","15,67","-0,2400000000000002",6,"0,2400000000000002","1,4400000000000013","110,53",nan,"110,53"
811,indra,2024-01-17,"15,77","15,92","0,1500000000000003",6,"-0,1400000000000005","-0,8400000000000034","109,69",nan,"109,69"
812,indra,2024-01-18,"16,01","15,78","-0,2300000000000022",6,"0,240000000000002","1,440000000000012","111,13",nan,"111,13"
813,indra,2024-01-19,"16,12","16,02","-0,1000000000000014",6,"0,1099999999999994","0,6599999999999966","111,79",nan,"111,79"
814,indra,2024-01-22,"16,2","16,13","-0,0700000000000002",6,"0,0799999999999983","0,4799999999999897","112,27",nan,"112,27"
815,indra,2024-01-23,"16,22","16,21","-0,009999999999998",6,"0,0199999999999995","0,1199999999999974","112,39",nan,"112,39"
816,indra,2024-01-24,"16,35","16,23","-0,120000000000001",6,"0,1300000000000025","0,7800000000000153","113,17",nan,"113,17"
817,indra,2024-01-25,"16,47","16,36","-0,1099999999999994",6,"0,1199999999999974","0,7199999999999847","113,89",nan,"113,89"
818,indra,2024-01-26,"16,33","16,48","0,1500000000000021",6,"-0,1400000000000005","-0,8400000000000034","113,05",nan,"113,05"
819,indra,2024-01-29,"16,0","16,34","0,3399999999999998",6,"-0,3299999999999983","-1,9799999999999895","111,07",nan,"111,07"
820,indra,2024-01-30,"16,02","16,01","-0,009999999999998",6,"0,0199999999999995","0,1199999999999974","111,19",nan,"111,19"
821,indra,2024-01-31,"16,06","16,03","-0,0299999999999975",6,"0,0399999999999991","0,2399999999999948","111,43",nan,"111,43"
822,indra,2024-02-01,"16,09","16,07","-0,0199999999999995",6,"0,0300000000000011","0,1800000000000068","111,61",nan,"111,61"
823,indra,2024-02-02,"15,95","16,1","0,1500000000000021",6,"-0,1400000000000005","-0,8400000000000034","110,77",nan,"110,77"
824,indra,2024-02-05,"16,1","15,96","-0,1400000000000005",6,"0,1500000000000021","0,9000000000000128","111,67",nan,"111,67"
825,indra,2024-02-06,"16,22","16,11","-0,1099999999999994",6,"0,1199999999999974","0,7199999999999847","112,39",nan,"112,39"
826,indra,2024-02-07,"15,94","16,23","0,2900000000000009",6,"-0,2799999999999993","-1,6799999999999962","110,71",nan,"110,71"
827,indra,2024-02-08,"15,96","15,95","-0,0100000000000015",6,"0,0200000000000013","0,1200000000000081","110,83",nan,"110,83"
828,indra,2024-02-09,"15,85","15,97","0,120000000000001",6,"-0,1100000000000012","-0,6600000000000072","110,17",nan,"110,17"
829,indra,2024-02-12,"15,95","15,85","-0,0999999999999996",6,"0,0999999999999996","0,5999999999999979","110,77",nan,"110,77"
830,indra,2024-02-13,"15,89","15,96","0,0700000000000002",6,"-0,0599999999999987","-0,3599999999999923","110,41",nan,"110,41"
831,indra,2024-02-14,"15,83","15,89","0,0600000000000005",6,"-0,0600000000000005","-0,360000000000003","110,05",nan,"110,05"
832,indra,2024-02-15,"15,75","15,83","0,08",6,"-0,08","-0,4800000000000004","109,57",nan,"109,57"
833,indra,2024-02-16,"15,89","15,75","-0,1400000000000005",6,"0,1400000000000005","0,8400000000000034","110,41",nan,"110,41"
834,indra,2024-02-19,"15,93","15,89","-0,0399999999999991",6,"0,0399999999999991","0,2399999999999948","110,65",nan,"110,65"
835,indra,2024-02-20,"16,07","15,94","-0,1300000000000007",6,"0,1400000000000005","0,8400000000000034","111,49",nan,"111,49"
836,indra,2024-02-21,"16,03","16,08","0,0499999999999971",6,"-0,0399999999999991","-0,2399999999999948","111,25",nan,"111,25"
837,indra,2024-02-22,"17,08","16,04","-1,0399999999999991",5,"1,0499999999999972","5,249999999999986","116,5","105,25","116,5"
838,indra,2024-02-23,"17,67","17,1","-0,5700000000000003",5,"0,5900000000000034","2,950000000000017","119,45","108,2","119,45"
839,indra,2024-02-26,"17,69","17,69","0,0",5,"0,0199999999999995","0,0999999999999978","119,55","108,3","119,55"
840,logista,2024-01-02,"25,18","25,0","-0,1799999999999997",3,nan,nan,nan,nan,nan
841,logista,2024-01-03,"25,24","25,18","-0,0599999999999987",3,"0,0599999999999987","0,1799999999999961","100,18",nan,nan
842,logista,2024-01-04,"25,52","25,24","-0,2800000000000011",3,"0,2800000000000011","0,8400000000000034","101,02",nan,nan
843,logista,2024-01-05,"25,44","25,52","0,0799999999999983",3,"-0,0799999999999983","-0,2399999999999948","100,78",nan,nan
844,logista,2024-01-08,"25,68","25,44","-0,2399999999999984",3,"0,2399999999999984","0,7199999999999953","101,5",nan,nan
845,logista,2024-01-09,"25,8","25,68","-0,120000000000001",3,"0,120000000000001","0,360000000000003","101,86",nan,nan
846,logista,2024-01-10,"25,8","25,8","0,0",3,"0,0","0,0","101,86",nan,nan
847,logista,2024-01-11,"25,42","25,8","0,379999999999999",3,"-0,379999999999999","-1,139999999999997","100,72",nan,nan
848,logista,2024-01-12,"25,04","25,42","0,3800000000000025",3,"-0,3800000000000025","-1,1400000000000077","99,58",nan,nan
849,logista,2024-01-15,"24,96","25,04","0,0799999999999983",4,"-0,0799999999999983","-0,3199999999999932","99,26",nan,nan
850,logista,2024-01-16,"25,2","24,96","-0,2399999999999984",3,"0,2399999999999984","0,7199999999999953","99,98",nan,nan
851,logista,2024-01-17,"25,32","25,2","-0,120000000000001",3,"0,120000000000001","0,360000000000003","100,34",nan,nan
852,logista,2024-01-18,"25,56","25,32","-0,2399999999999984",3,"0,2399999999999984","0,7199999999999953","101,06",nan,nan
853,logista,2024-01-19,"25,74","25,56","-0,1799999999999997",3,"0,1799999999999997","0,5399999999999991","101,6",nan,nan
854,logista,2024-01-22,"26,0","25,74","-0,2600000000000015",3,"0,2600000000000015","0,7800000000000047","102,38",nan,nan
855,logista,2024-01-23,"26,04","26,0","-0,0399999999999991",3,"0,0399999999999991","0,1199999999999974","102,5",nan,nan
856,logista,2024-01-24,"26,18","26,04","-0,1400000000000005",3,"0,1400000000000005","0,4200000000000017","102,92",nan,nan
857,logista,2024-01-25,"26,24","26,18","-0,0599999999999987",3,"0,0599999999999987","0,1799999999999961","103,1",nan,nan
858,logista,2024-01-26,"26,06","26,24","0,1799999999999997",3,"-0,1799999999999997","-0,5399999999999991","102,56",nan,nan
859,logista,2024-01-29,"26,04","26,06","0,0199999999999995",3,"-0,0199999999999995","-0,0599999999999987","102,5",nan,nan
860,logista,2024-01-30,"26,48","26,04","-0,4400000000000013",3,"0,4400000000000013","1,3200000000000038","103,82","101,32",nan
861,logista,2024-01-31,"26,74","26,49","-0,25",3,"0,259999999999998","0,779999999999994","104,6","102,1",nan
862,logista,2024-02-01,"26,8","26,75","-0,0500000000000007",3,"0,0600000000000022","0,1800000000000068","104,78","102,28",nan
863,logista,2024-02-02,"26,64","26,81","0,1699999999999981",3,"-0,1600000000000001","-0,4800000000000004","104,3","101,8",nan
864,logista,2024-02-05,"26,66","26,65","-0,0100000000000015",3,"0,0199999999999995","0,0599999999999987","104,36","101,86",nan
865,logista,2024-02-06,"26,76","26,67","-0,0899999999999998",3,"0,1000000000000014","0,3000000000000042","104,66","102,16",nan
866,logista,2024-02-07,"26,64","26,77","0,129999999999999",3,"-0,120000000000001","-0,360000000000003","104,3","101,8",nan
867,logista,2024-02-08,"26,78","26,65","-0,1300000000000025",3,"0,1400000000000005","0,4200000000000017","104,72","102,22",nan
868,logista,2024-02-09,"26,48","26,79","0,3099999999999987",3,"-0,3000000000000007","-0,9000000000000021","103,82","101,32",nan
869,logista,2024-02-12,"26,64","26,49","-0,1500000000000021",3,"0,1600000000000001","0,4800000000000004","104,3","101,8",nan
